DOEID,REGIONC,DIVISION,STATE_FIPS,state_postal,state_name,BA_climate,IECC_climate_code,UATYP10,,,,,TYPEHUQ,CELLAR,CRAWL,CONCRETE,BASEOTH,BASEFIN,ATTIC,ATTICFIN,STORIES,PRKGPLC1,SIZEOFGARAGE,KOWNRENT,YEARMADERANGE
116163,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,U,,,,,2,1,0,0,0,1,0,-2,1,1,1,1,2
116164,MIDWEST,West North Central,20,KS,Kansas,Mixed-Humid,4A,R,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,6
116165,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,6
116166,WEST,Mountain North,49,UT,Utah,Cold,5B,U,,,,,2,1,0,0,0,1,1,0,1,1,2,1,2
116167,MIDWEST,East North Central,39,OH,Ohio,Cold,5A,U,,,,,2,1,1,0,0,0,0,-2,1,1,1,1,2
116168,SOUTH,East South Central,47,TN,Tennessee,Mixed-Humid,4A,U,,,,,3,0,0,1,0,-2,1,0,1,1,2,1,6
116169,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Mixed-Humid,4A,U,,,,,2,1,1,0,0,0,0,-2,2,1,2,1,3
116170,SOUTH,West South Central,40,OK,Oklahoma,Mixed-Humid,3A,U,,,,,2,0,0,1,0,-2,1,1,1,1,2,3,5
116171,SOUTH,South Atlantic,24,MD,Maryland,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,6
116172,SOUTH,East South Central,21,KY,Kentucky,Mixed-Humid,4A,R,,,,,2,0,1,0,0,-2,0,-2,1,0,-2,1,5
116173,SOUTH,South Atlantic,10,DE,Delaware,Mixed-Humid,4A,U,,,,,3,1,0,0,0,1,1,0,2,0,-2,1,2
116174,WEST,Mountain North,30,MT,Montana,Cold,6B,U,,,,,2,1,1,0,0,1,0,-2,2,1,2,1,3
116175,WEST,Pacific,53,WA,Washington,Marine,4C,R,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,7
116176,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,U,,,,,2,1,0,0,1,0,1,0,3,0,-2,1,4
116177,MIDWEST,East North Central,18,IN,Indiana,Cold,5A,U,,,,,2,0,0,1,0,-2,0,-2,5,1,2,1,4
116178,MIDWEST,East North Central,18,IN,Indiana,Cold,5A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1
116179,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2B,R,,,,,2,0,1,0,0,-2,0,-2,1,0,-2,1,1
116180,SOUTH,West South Central,40,OK,Oklahoma,Mixed-Humid,3A,U,,,,,2,0,0,1,0,-2,1,0,1,1,3,1,9
116181,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,7
116182,MIDWEST,West North Central,46,SD,South Dakota,Cold,6A,R,,,,,2,0,0,1,0,-2,0,-2,2,1,3,1,9
116183,NORTHEAST,Middle Atlantic,36,NY,New York,Mixed-Humid,4A,U,,,,,2,1,1,1,1,1,1,0,2,1,1,1,1
116184,MIDWEST,East North Central,26,MI,Michigan,Cold,6A,R,,,,,2,1,0,0,0,1,0,-2,2,1,2,1,6
116185,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,U,,,,,2,1,0,0,0,1,1,0,1,1,2,1,3
116186,SOUTH,South Atlantic,37,NC,North Carolina,Mixed-Humid,3A,U,,,,,2,1,1,0,0,0,1,0,1,0,-2,1,1
116187,MIDWEST,West North Central,29,MO,Missouri,Mixed-Humid,4A,C,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3
116188,NORTHEAST,Middle Atlantic,36,NY,New York,Cold,6A,R,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4
116189,WEST,Pacific,41,OR,Oregon,Marine,4C,U,,,,,2,0,1,1,0,-2,0,-2,2,1,2,1,3
116190,SOUTH,South Atlantic,12,FL,Florida,Hot-Humid,2A,U,,,,,3,0,1,0,1,-2,0,-2,3,1,1,2,8
116191,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,U,,,,,2,1,0,1,0,0,1,0,2,1,2,1,6
116192,SOUTH,East South Central,01,AL,Alabama,Mixed-Humid,3A,R,,,,,2,0,1,0,0,-2,0,-2,1,0,-2,1,3
116193,MIDWEST,East North Central,18,IN,Indiana,Cold,5A,U,,,,,2,0,0,1,0,-2,1,0,1,1,2,1,7
116194,NORTHEAST,New England,09,CT,Connecticut,Cold,5A,R,,,,,2,1,0,0,0,0,0,-2,1,1,2,1,9
116195,WEST,Mountain North,08,CO,Colorado,Cold,5B,U,,,,,2,1,0,1,0,0,1,0,1,0,-2,1,1
116196,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2A,U,,,,,2,0,1,0,0,-2,0,-2,1,0,-2,1,4
116197,MIDWEST,West North Central,31,NE,Nebraska,Cold,5A,C,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,5
116198,SOUTH,South Atlantic,45,SC,South Carolina,Mixed-Humid,3A,U,,,,,3,0,0,0,1,-2,1,0,1,0,-2,2,3
116199,SOUTH,East South Central,28,MS,Mississippi,Hot-Humid,2A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,5
116200,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Cold,5A,R,,,,,2,1,0,0,0,0,1,0,5,1,2,1,4
116201,WEST,Mountain North,08,CO,Colorado,Cold,5B,U,,,,,2,1,0,0,0,1,1,0,1,1,1,1,3
116202,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,R,,,,,2,1,0,0,0,1,1,1,2,1,1,1,6
116203,MIDWEST,East North Central,17,IL,Illinois,Cold,5A,U,,,,,2,1,1,1,0,0,0,-2,2,0,-2,1,1
116204,SOUTH,West South Central,48,TX,Texas,Hot-Humid,3A,C,,,,,2,0,1,0,0,-2,1,0,1,0,-2,1,2
116205,WEST,Mountain South,04,AZ,Arizona,Hot-Dry,2B,U,,,,,2,0,0,1,0,-2,0,-2,1,1,2,2,8
116206,SOUTH,South Atlantic,24,MD,Maryland,Mixed-Humid,4A,U,,,,,2,1,0,0,0,1,1,1,2,1,2,1,6
116207,SOUTH,South Atlantic,13,GA,Georgia,Mixed-Humid,4A,C,,,,,2,0,1,0,0,-2,1,0,2,0,-2,1,1
116208,WEST,Pacific,02,AK,Alaska,Very-Cold,7AK,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,5
116209,MIDWEST,West North Central,38,ND,North Dakota,Cold,6A,R,,,,,2,1,0,0,0,0,0,-2,2,1,3,1,4
116210,WEST,Mountain North,16,ID,Idaho,Cold,5B,U,,,,,2,0,1,0,0,-2,1,0,2,1,3,1,7
116211,SOUTH,South Atlantic,24,MD,Maryland,Mixed-Humid,4A,U,,,,,2,1,0,1,0,1,0,-2,2,1,1,2,3
116212,WEST,Mountain North,56,WY,Wyoming,Cold,6B,R,,,,,2,1,0,0,0,1,1,0,2,1,3,1,9
116213,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,5
116214,SOUTH,West South Central,22,LA,Louisiana,Hot-Humid,2A,U,,,,,2,0,0,0,1,-2,1,0,2,0,-2,1,4
116215,WEST,Pacific,06,CA,California,Mixed-Dry,4B,U,,,,,2,0,0,1,1,-2,1,0,3,1,3,1,7
116216,NORTHEAST,New England,23,ME,Maine,Cold,6A,C,,,,,2,1,0,0,0,0,1,0,2,0,-2,1,1
116217,SOUTH,South Atlantic,37,NC,North Carolina,Mixed-Humid,4A,R,,,,,2,0,1,0,0,-2,1,0,2,1,1,1,1
116218,WEST,Mountain North,56,WY,Wyoming,Cold,6B,C,,,,,2,0,1,0,0,-2,1,0,1,0,-2,1,9
116219,SOUTH,West South Central,22,LA,Louisiana,Hot-Humid,2A,U,,,,,2,0,0,1,0,-2,1,1,2,1,2,1,6
116220,SOUTH,East South Central,01,AL,Alabama,Mixed-Humid,3A,U,,,,,2,0,1,0,0,-2,0,-2,2,1,2,1,2
116221,MIDWEST,West North Central,29,MO,Missouri,Mixed-Humid,4A,R,,,,,2,0,1,0,0,-2,1,0,1,0,-2,2,2
116222,SOUTH,South Atlantic,10,DE,Delaware,Mixed-Humid,4A,C,,,,,2,0,0,1,1,-2,0,-2,4,1,2,1,9
116223,NORTHEAST,Middle Atlantic,36,NY,New York,Mixed-Humid,4A,U,,,,,2,1,0,1,0,1,1,0,1,1,2,1,3
116224,SOUTH,West South Central,05,AR,Arkansas,Mixed-Humid,4A,R,,,,,2,0,1,0,1,-2,1,1,1,0,-2,1,7
116225,SOUTH,South Atlantic,51,VA,Virginia,Mixed-Humid,4A,R,,,,,2,0,1,0,0,-2,0,-2,1,0,-2,1,4
116226,SOUTH,South Atlantic,37,NC,North Carolina,Mixed-Humid,3A,U,,,,,2,0,0,1,0,-2,1,0,2,1,2,1,7
116227,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Cold,5A,R,,,,,2,1,0,0,0,1,1,0,2,1,3,1,5
116228,MIDWEST,East North Central,39,OH,Ohio,Cold,5A,R,,,,,2,1,0,0,0,0,0,-2,2,1,2,1,6
116229,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4
116230,WEST,Pacific,02,AK,Alaska,Very-Cold,7AK,U,,,,,3,1,1,1,0,1,0,-2,2,1,1,2,4
116231,SOUTH,South Atlantic,12,FL,Florida,Hot-Humid,2A,U,,,,,2,0,0,1,0,-2,1,0,1,1,1,1,3
116232,SOUTH,South Atlantic,11,DC,District of Columbia,Mixed-Humid,4A,U,,,,,3,1,0,0,0,1,0,-2,2,0,-2,1,1
116233,SOUTH,South Atlantic,24,MD,Maryland,Mixed-Humid,4A,U,,,,,2,0,1,1,0,-2,1,0,2,0,-2,1,2
116234,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,U,,,,,2,1,1,0,0,0,0,-2,2,0,-2,1,1
116235,MIDWEST,West North Central,19,IA,Iowa,Cold,6A,C,,,,,3,1,0,0,0,1,0,-2,1,1,2,1,5
116236,SOUTH,South Atlantic,51,VA,Virginia,Mixed-Humid,4A,U,,,,,2,0,1,1,0,-2,1,0,2,1,2,1,5
116237,SOUTH,East South Central,01,AL,Alabama,Mixed-Humid,3A,U,,,,,2,0,0,1,0,-2,1,1,2,1,3,1,7
116238,WEST,Mountain North,16,ID,Idaho,Cold,6B,U,,,,,2,1,0,0,0,1,1,0,5,1,2,1,4
116239,MIDWEST,East North Central,18,IN,Indiana,Mixed-Humid,4A,R,,,,,2,0,1,0,0,-2,1,0,1,0,-2,1,2
116240,MIDWEST,West North Central,31,NE,Nebraska,Cold,5A,C,,,,,2,1,0,0,0,1,0,-2,2,1,2,1,2
116241,SOUTH,West South Central,22,LA,Louisiana,Hot-Humid,2A,R,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,8
116242,NORTHEAST,Middle Atlantic,36,NY,New York,Mixed-Humid,4A,U,,,,,2,1,0,0,0,1,1,0,2,1,1,1,2
116243,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,Mixed-Humid,4A,U,,,,,2,1,0,1,0,0,0,-2,2,0,-2,1,2
116244,WEST,Mountain North,08,CO,Colorado,Cold,5B,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3
116245,SOUTH,West South Central,48,TX,Texas,Hot-Humid,3A,U,,,,,2,0,1,0,1,-2,1,0,2,1,2,1,4
116246,SOUTH,West South Central,48,TX,Texas,Hot-Humid,3A,U,,,,,2,0,0,1,0,-2,1,0,2,1,2,1,6
116247,MIDWEST,East North Central,17,IL,Illinois,Cold,5A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3
116248,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,3
116249,MIDWEST,East North Central,39,OH,Ohio,Cold,5A,R,,,,,2,0,1,0,0,-2,1,1,1,1,2,1,5
116250,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Mixed-Humid,4A,U,,,,,2,1,0,0,0,0,1,0,2,1,2,1,6
116251,SOUTH,South Atlantic,10,DE,Delaware,Mixed-Humid,4A,C,,,,,2,1,0,0,0,0,0,-2,2,1,3,1,7
116252,MIDWEST,West North Central,20,KS,Kansas,Mixed-Humid,4A,U,,,,,2,1,0,1,0,1,1,0,2,1,2,1,6
116253,WEST,Pacific,02,AK,Alaska,Very-Cold,7AK,U,,,,,2,1,1,1,0,1,0,-2,2,1,2,1,6
116254,SOUTH,East South Central,47,TN,Tennessee,Mixed-Humid,4A,R,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4
116255,WEST,Pacific,53,WA,Washington,Cold,5B,R,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,7
116256,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4
116257,SOUTH,South Atlantic,45,SC,South Carolina,Hot-Humid,3A,U,,,,,2,0,0,1,0,-2,1,0,2,0,-2,1,7
116258,NORTHEAST,New England,33,NH,New Hampshire,Cold,6A,R,,,,,2,1,0,0,0,1,1,0,2,0,-2,1,5
116259,SOUTH,East South Central,47,TN,Tennessee,Mixed-Humid,4A,R,,,,,2,0,1,0,0,-2,1,0,2,1,2,1,8
116260,SOUTH,South Atlantic,37,NC,North Carolina,Mixed-Humid,3A,U,,,,,2,0,1,0,0,-2,1,0,1,0,-2,2,1
116261,NORTHEAST,Middle Atlantic,36,NY,New York,Cold,5A,R,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,2
116262,WEST,Pacific,06,CA,California,Marine,3C,U,,,,,2,0,0,1,0,-2,1,0,2,1,2,1,6
116263,WEST,Mountain South,32,NV,Nevada,Cold,5B,C,,,,,2,0,1,1,0,-2,0,-2,1,1,3,1,9
116264,MIDWEST,East North Central,55,WI,Wisconsin,Cold,6A,U,,,,,2,1,0,1,0,0,1,0,2,0,-2,1,1
116265,NORTHEAST,New England,23,ME,Maine,Cold,6A,R,,,,,2,0,0,1,0,-2,0,-2,2,0,-2,1,7
116266,WEST,Pacific,02,AK,Alaska,Very-Cold,7AK,C,,,,,2,1,0,1,1,1,0,-2,2,1,2,1,5
116267,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,U,,,,,2,1,0,0,0,0,0,-2,2,0,-2,1,1
116268,WEST,Mountain South,32,NV,Nevada,Cold,5B,C,,,,,3,0,1,0,1,-2,1,0,1,0,-2,3,3
116269,SOUTH,East South Central,21,KY,Kentucky,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4
116270,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,3,0,0,0,1,-2,0,-2,3,1,2,1,9
116271,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,R,,,,,2,1,0,0,0,1,1,0,2,1,2,1,7
116272,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,3,0,0,1,0,-2,1,0,2,1,2,1,4
116273,WEST,Pacific,53,WA,Washington,Marine,4C,U,,,,,2,0,0,1,0,-2,1,0,1,0,-2,2,1
116274,SOUTH,South Atlantic,51,VA,Virginia,Mixed-Humid,4A,U,,,,,3,1,0,0,0,1,1,0,2,0,-2,1,5
116275,SOUTH,South Atlantic,10,DE,Delaware,Mixed-Humid,4A,R,,,,,2,0,1,0,0,-2,1,0,1,1,1,1,4
116276,SOUTH,South Atlantic,11,DC,District of Columbia,Mixed-Humid,4A,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,6
116277,SOUTH,East South Central,28,MS,Mississippi,Hot-Humid,2A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,5
116278,SOUTH,West South Central,48,TX,Texas,Mixed-Humid,3A,R,,,,,2,0,0,1,0,-2,1,0,2,1,3,1,6
116279,MIDWEST,East North Central,18,IN,Indiana,Cold,5A,U,,,,,2,0,0,1,0,-2,1,0,2,1,1,1,4
116280,NORTHEAST,Middle Atlantic,36,NY,New York,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1
116281,SOUTH,East South Central,28,MS,Mississippi,Mixed-Humid,3A,R,,,,,2,0,0,1,0,-2,1,1,2,1,2,1,7
116282,NORTHEAST,New England,09,CT,Connecticut,Cold,5A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3
116283,SOUTH,East South Central,47,TN,Tennessee,Mixed-Humid,4A,R,,,,,2,0,1,0,0,-2,1,0,2,0,-2,1,4
116284,WEST,Mountain North,08,CO,Colorado,Cold,5B,U,,,,,2,1,1,0,0,1,0,-2,2,1,2,2,5
116285,MIDWEST,East North Central,55,WI,Wisconsin,Cold,6A,U,,,,,2,1,0,0,0,0,0,-2,2,0,-2,2,1
116286,SOUTH,South Atlantic,54,WV,West Virginia,Cold,5A,R,,,,,2,1,0,0,0,0,0,-2,1,0,-2,1,1
116287,MIDWEST,East North Central,17,IL,Illinois,Cold,5A,U,,,,,2,1,1,0,0,0,0,-2,2,1,2,1,3
116288,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,2,0,1,0,0,-2,1,0,1,0,-2,1,3
116289,SOUTH,West South Central,48,TX,Texas,Hot-Humid,3A,C,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,6
116290,SOUTH,West South Central,05,AR,Arkansas,Mixed-Humid,3A,U,,,,,2,0,1,0,0,-2,1,0,1,1,2,1,4
116291,NORTHEAST,New England,50,VT,Vermont,Cold,6A,R,,,,,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,5
116292,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,7
116293,SOUTH,South Atlantic,37,NC,North Carolina,Mixed-Humid,4A,U,,,,,2,0,1,0,0,-2,0,-2,1,0,-2,1,7
116294,MIDWEST,West North Central,29,MO,Missouri,Mixed-Humid,4A,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1
116295,WEST,Pacific,41,OR,Oregon,Marine,4C,R,,,,,2,0,0,0,1,-2,0,-2,2,0,-2,2,4
116296,MIDWEST,East North Central,39,OH,Ohio,Cold,5A,C,,,,,2,0,1,0,0,-2,1,0,1,1,2,2,2
116297,MIDWEST,West North Central,38,ND,North Dakota,Very-Cold,7A,R,,,,,2,1,0,0,0,1,0,-2,1,1,2,1,4
116298,MIDWEST,West North Central,19,IA,Iowa,Cold,6A,R,,,,,2,1,0,0,0,0,1,0,1,1,3,1,8
116299,SOUTH,South Atlantic,12,FL,Florida,Hot-Humid,2A,U,,,,,2,0,0,1,0,-2,0,-2,1,1,2,1,9
116300,NORTHEAST,New England,50,VT,Vermont,Cold,6A,C,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,1
116301,MIDWEST,West North Central,20,KS,Kansas,Mixed-Humid,4A,U,,,,,2,1,1,1,0,1,1,0,2,1,2,1,3
116302,SOUTH,South Atlantic,51,VA,Virginia,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,7
116303,MIDWEST,East North Central,39,OH,Ohio,Cold,5A,U,,,,,2,1,0,0,0,0,0,-2,1,1,1,1,3
116304,MIDWEST,East North Central,17,IL,Illinois,Cold,5A,U,,,,,2,1,0,0,0,1,1,0,1,0,-2,1,2
116305,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,Mixed-Humid,4A,U,,,,,2,1,0,0,0,0,1,0,2,0,-2,1,1
116306,MIDWEST,West North Central,46,SD,South Dakota,Cold,6A,U,,,,,2,1,0,0,0,1,0,-2,1,1,2,1,4
116307,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Cold,5A,U,,,,,2,1,0,0,0,0,1,0,1,1,1,1,4
116308,SOUTH,South Atlantic,12,FL,Florida,Hot-Humid,2A,U,,,,,3,0,0,0,1,-2,0,-2,2,1,1,2,5
116309,WEST,Mountain South,04,AZ,Arizona,Mixed-Dry,4B,R,,,,,2,0,1,1,0,-2,1,0,2,1,2,1,6
116310,WEST,Mountain North,30,MT,Montana,Cold,6B,R,,,,,2,0,1,0,0,-2,1,0,2,1,3,1,9
116311,SOUTH,East South Central,21,KY,Kentucky,Mixed-Humid,4A,R,,,,,2,1,0,0,0,0,1,0,1,0,-2,1,5
116312,SOUTH,South Atlantic,11,DC,District of Columbia,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,3
116313,SOUTH,East South Central,47,TN,Tennessee,Mixed-Humid,4A,U,,,,,2,0,0,1,0,-2,1,0,2,1,2,1,7
116314,WEST,Mountain North,16,ID,Idaho,Cold,5B,C,,,,,2,0,0,1,0,-2,0,-2,2,1,2,1,8
116315,WEST,Mountain North,56,WY,Wyoming,Cold,6B,U,,,,,3,1,0,0,0,1,1,0,1,1,2,1,4
116316,SOUTH,West South Central,22,LA,Louisiana,Hot-Humid,2A,R,,,,,2,0,0,1,0,-2,1,1,2,1,2,1,5
116317,WEST,Mountain North,30,MT,Montana,Cold,6B,U,,,,,2,1,0,1,0,1,1,0,2,1,3,1,7
116318,SOUTH,South Atlantic,12,FL,Florida,Hot-Humid,2A,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,7
116319,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,U,,,,,2,0,0,1,0,-2,1,1,3,0,-2,1,5
116320,MIDWEST,West North Central,29,MO,Missouri,Mixed-Humid,4A,U,,,,,2,1,0,0,0,1,0,-2,1,1,1,1,3
116321,SOUTH,South Atlantic,11,DC,District of Columbia,Mixed-Humid,4A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,7
116322,WEST,Mountain South,04,AZ,Arizona,Mixed-Dry,4B,C,,,,,2,0,1,0,0,-2,1,0,1,1,2,1,4
116323,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Mixed-Humid,4A,U,,,,,2,0,0,1,0,-2,1,0,1,1,2,1,2
116324,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Cold,5A,U,,,,,2,1,0,0,0,1,0,-2,1,0,-2,1,4
116325,NORTHEAST,Middle Atlantic,36,NY,New York,Cold,5A,U,,,,,2,1,0,0,0,0,1,0,2,1,1,1,3
116326,WEST,Pacific,15,HI,Hawaii,Hot-Humid,1A,U,,,,,2,0,0,0,1,-2,0,-2,1,1,1,1,1
116327,SOUTH,West South Central,48,TX,Texas,Hot-Dry,3B,U,,,,,2,0,0,0,1,-2,0,-2,1,1,1,1,4
116328,NORTHEAST,New England,23,ME,Maine,Cold,6A,R,,,,,2,1,0,0,0,0,0,-2,2,1,2,1,8
116329,WEST,Mountain South,04,AZ,Arizona,Hot-Dry,2B,C,,,,,2,0,0,0,1,-2,1,1,2,1,3,2,5
116330,NORTHEAST,New England,25,MA,Massachusetts,Cold,5A,R,,,,,2,1,0,0,0,1,1,0,2,1,2,1,6
116331,WEST,Mountain South,35,NM,New Mexico,Mixed-Dry,4B,U,,,,,3,0,0,1,0,-2,0,-2,1,0,-2,2,4
116332,NORTHEAST,New England,23,ME,Maine,Cold,6A,U,,,,,4,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1
116333,MIDWEST,East North Central,18,IN,Indiana,Mixed-Humid,4A,U,,,,,2,1,0,1,0,1,1,0,2,1,2,1,4
116334,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,5
116335,SOUTH,South Atlantic,37,NC,North Carolina,Mixed-Humid,3A,U,,,,,2,0,1,0,0,-2,1,0,1,0,-2,1,2
116336,MIDWEST,West North Central,38,ND,North Dakota,Very-Cold,7A,R,,,,,2,1,0,0,0,1,1,0,1,1,1,1,4
116337,NORTHEAST,New England,50,VT,Vermont,Cold,6A,R,,,,,2,1,0,0,0,0,0,-2,2,1,2,1,8
116338,WEST,Mountain South,35,NM,New Mexico,Mixed-Dry,4B,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4
116339,NORTHEAST,New England,23,ME,Maine,Cold,6A,R,,,,,2,1,0,0,0,0,0,-2,2,0,-2,1,7
116340,MIDWEST,East North Central,55,WI,Wisconsin,Very-Cold,7A,R,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,1
116341,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,Mixed-Humid,4A,U,,,,,2,1,0,1,0,0,0,-2,2,1,1,1,3
116342,SOUTH,South Atlantic,12,FL,Florida,Hot-Humid,2A,R,,,,,2,0,0,1,0,-2,0,-2,2,0,-2,1,1
116343,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2A,U,,,,,2,0,0,1,0,-2,1,1,1,0,-2,1,1
116344,WEST,Mountain South,32,NV,Nevada,Hot-Dry,3B,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,7
116345,SOUTH,South Atlantic,24,MD,Maryland,Mixed-Humid,4A,U,,,,,2,1,0,0,0,1,1,0,2,1,2,1,5
116346,NORTHEAST,Middle Atlantic,36,NY,New York,Cold,6A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,7
116347,SOUTH,West South Central,48,TX,Texas,Hot-Humid,2A,U,,,,,2,0,0,1,0,-2,1,0,1,1,1,1,3
116348,MIDWEST,West North Central,29,MO,Missouri,Mixed-Humid,4A,C,,,,,2,0,1,0,0,-2,0,-2,1,1,2,1,8
116349,MIDWEST,East North Central,18,IN,Indiana,Cold,5A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,5
116350,WEST,Mountain South,04,AZ,Arizona,Hot-Dry,2B,U,,,,,2,0,0,1,0,-2,1,0,1,1,2,1,4
116351,MIDWEST,East North Central,17,IL,Illinois,Cold,5A,U,,,,,2,1,1,0,0,0,1,0,2,0,-2,1,1
116352,SOUTH,West South Central,48,TX,Texas,Hot-Humid,3A,U,,,,,2,0,0,1,0,-2,1,0,1,1,2,1,4
116353,NORTHEAST,Middle Atlantic,42,PA,Pennsylvania,Cold,5A,R,,,,,2,0,0,1,0,-2,0,-2,2,0,-2,1,4
116354,WEST,Mountain South,32,NV,Nevada,Hot-Dry,3B,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,5
116355,WEST,Pacific,15,HI,Hawaii,Hot-Humid,1A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,4
116356,SOUTH,East South Central,47,TN,Tennessee,Mixed-Humid,4A,U,,,,,3,0,1,0,0,-2,0,-2,2,0,-2,2,2
116357,WEST,Pacific,06,CA,California,Hot-Dry,3B,U,,,,,3,0,0,0,1,-2,0,-2,1,0,-2,2,6
116358,NORTHEAST,Middle Atlantic,34,NJ,New Jersey,Cold,5A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,8
116359,MIDWEST,West North Central,19,IA,Iowa,Cold,5A,U,,,,,5,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,4
