,DIVISION,YRCONC,SQM,NormalizedGasKWh,NormalizedElecKWh,NormalizedHeatKWh,NormalizedCoolKWh
1542,5,3,24154.78,0.11920715382214205,155.45200577277046,73.77527521571301,23.971545524488327
1544,5,1,9104.494,20.903963946705883,187.7445358303273,181.2721860589946,35.305091916365704
1546,9,0,2229.672,12.242837580146318,21.117455841038502,10.496771269047645,1.1315782047763079
1547,4,1,13935.45,128.93778041024868,143.81695603658295,106.40604861558113,18.763866858049077
1549,9,0,2787.09,33.420056199476875,14.193298386489133,24.017165768597355,3.6614290245381387
1552,8,2,13935.45,25.741255093305206,259.65167970894373,19.852600454667773,47.370163874794144
1553,9,0,510.9665,81.72399058450996,450.9571566824831,0.0,20.24559370917663
1554,8,3,36696.685,195.7887456682804,152.52535753570112,160.4479466464069,37.57008883017635
1555,9,3,7896.755,16.044437159947346,102.02253963811718,14.114532398941085,11.370705957320444
1556,3,0,2415.478,40.548389204124405,87.10656855496096,40.548389204124405,11.946437434743766
1558,9,2,278.709,89.86694679037994,293.5032596722747,88.73760308780844,50.495543706877065
1559,9,3,6503.21,68.18013773797864,268.9467201581988,62.730671315550325,4.345089057096419
1560,4,3,1788.38275,79.06372779764287,24.498111492072937,75.8589907378608,8.021511267093134
1562,2,0,14307.062,141.17066675687855,65.82525468890817,150.5868351495227,10.779422995231307
1563,3,3,1393.545,233.85511427689812,300.13454893813974,243.0276143863313,54.98095199150368
1564,8,2,6503.21,60.55229079300838,148.95843744858308,27.38180783474623,35.466710000445936
1569,5,3,1858.06,19.505153763602898,132.44728372603683,33.32352570422915,55.05392820468661
1571,3,0,2787.09,32.89481674004069,75.44930375409477,39.141853986415946,7.244308724511947
1572,5,1,13006.42,43.328267098709716,279.12369429866175,44.987199090218525,19.647020243079957
1573,7,0,11891.584,35.839755918639604,132.58889648342895,21.59889547363917,58.87327574350061
1576,4,1,315.8702,129.19072173000177,109.88374338573249,127.15786595253367,12.86331013181997
1577,3,1,28335.415,186.05938017011573,320.11304581210476,141.04045527344493,33.4665734932063
1580,5,3,13749.644,153.2980273133617,101.3517149971301,54.53001026324755,12.58711788567035
1583,7,2,4041.2805,36.45474769444982,206.2809052724749,14.4097381614565,22.632271159104153
1584,8,1,1045.15875,129.97925822847486,51.06784017260536,127.27472191281946,16.1644064750929
1586,8,2,12634.807999999999,88.62629549701113,76.1509791047082,73.53728199605409,1.548347659260038
1587,7,1,4830.956,33.2794827557941,261.45777357525094,29.563374147891224,47.68231554189275
1589,6,1,18580.692903,7.3722904376124285,107.00612783277752,2.9640549832298153,37.524733248479976
1591,1,1,32516.05,176.29956508954808,262.00866956472265,169.13847148042277,16.980498255353897
1592,3,3,4645.15,314.13357551209333,125.26290862512514,313.90064048695956,61.32247976405499
1593,5,1,185.806,61.54765449447273,9.40766175473343,61.183299193782766,3.375412742322638
1594,3,3,34374.11,171.02004831752734,347.4796874740902,181.94153344554957,42.88953408556614
1595,7,0,668.9016,49.97442274170072,98.63035160926509,37.94535253914776,23.969198454600797
1596,3,0,817.5464,31.30609284194757,155.65722018958192,12.243399192999936,10.49403490003748
1597,3,3,2787.09,145.4185643567305,194.44940780527358,145.83013337459502,3.274886431367484
1600,7,3,5574.18,161.07317134448476,121.01977331194901,158.21437551191386,68.80016515648938
1601,6,2,7432.24,9.950685218453657,165.04136034358416,59.7629444393615,0.0
1602,4,2,12634.807999999999,126.57665569219574,85.05178709482567,111.28266334019483,12.791728742850706
1603,5,2,23690.265,248.7573048371135,117.26639613360172,95.96720894244957,9.957288211128073
1606,6,0,23225.75,228.85594924534195,304.6088070352949,152.9362541735789,79.70051065739536
1607,4,0,8268.367,177.92058248817452,77.42774359193297,156.81363711709943,3.031278726621593
1608,4,0,10033.524,109.5322019067279,119.84562951162523,100.35082220683383,14.855204331000754
1610,3,2,13935.45,87.81242453727724,177.4739244157885,71.67195790541389,4.941393948670478
1611,2,3,10776.748,241.03375855081703,94.9419064081298,179.48036596346137,54.304631175285905
1613,3,2,19045.115,106.01604366605294,209.90679237169215,81.11694648606742,8.94208157619421
1614,7,0,7246.434,12.415703119492983,47.31761856935425,6.2095299641175234,22.990499970054238
1616,1,0,2183.2205,129.60309670186774,135.4205862394568,132.57780922403398,6.535507845405446
1618,5,0,9290.3,34.888518471954626,23.754130652400892,34.97832968763119,6.836220272434691
1619,5,1,4552.247,6.047287234633798,114.67479686405416,10.431525414152615,18.579770486531157
1620,6,2,7710.949,116.29743068395344,171.52674722657355,132.12260921308132,18.892467511716134
1621,2,0,4645.15,119.74847684423541,232.1991754841071,114.36970932047406,7.475750576407652
1622,8,1,696.7725,188.12636840288616,124.56720091565036,89.63329672454066,1.0666724877919262
1623,7,1,3344.508,39.32925423799256,19.728462302975505,37.27438848494308,13.348039896152141
1624,3,2,13378.032,60.389634680272856,179.46443841665203,56.73094401627983,9.544150402615275
1625,2,3,29264.445,17.27231898564965,77.01078903085298,32.824324141633305,1.5644870316522321
1627,2,1,8825.785,194.32475299568256,64.09843430357753,160.18984979364444,9.651189976189087
1630,5,1,14864.48,23.58620915807348,99.99461804247441,0.058162777978106206,17.935350244071774
1631,4,1,11891.584,41.259146692484364,178.89643633682442,41.259146692484364,22.21657924671768
1633,2,3,11705.778,330.9839303502937,268.31313561559085,278.9703271847459,53.91081446051685
1635,3,2,27870.9,30.767086937056217,253.60867428034257,19.371083631314384,7.377190627392729
1636,2,3,6967.725,80.6485578921384,111.35844195917605,80.6485578921384,16.21548281411795
1638,9,2,7432.24,172.5536624930035,120.07375972788823,0.02503956882447284,22.55233127616977
1639,2,1,33909.595,16.340031266165226,130.99035833368106,29.82665255229383,5.580420238254099
1640,4,3,1370.31925,113.70729860505135,196.8468296712609,112.32483904754312,11.572324287935093
1643,3,3,5574.18,102.74609173367205,86.71768762400927,82.465276534127,15.884629273543373
1645,3,3,27870.9,117.21478268068128,31.87672446889049,116.5883229001934,0.0
1650,9,2,1323.86775,10.40793769997041,149.5149345544523,2.110366268080781,24.056581557334564
1651,3,3,14864.48,94.39655221420462,124.62534848174978,83.26703564140826,12.459788028037309
1652,8,1,929.03,67.34737068770654,30.965630819241575,58.367510956589136,3.2971788768931036
1655,5,1,6689.016,72.11597364784298,65.65494835114761,65.97402810712369,19.345443813858424
1656,3,2,19509.63,119.18187318129559,34.013253967399685,116.64730925184128,7.6836381462385495
1658,9,3,575.9986,23.867536377692588,150.46043514689097,23.867536377692588,30.332413420796513
1660,9,2,46451.5,55.60243592990538,106.4251961723518,16.8085270599873,0.0
1661,8,2,4645.15,9.220807418274976,109.1277999634027,11.866436998159372,4.087088550423561
1662,1,1,4180.635,294.7617908604793,111.23071016723536,305.0578863060277,5.129575837881088
1663,2,1,2043.866,91.72218108085364,12.20089771051527,74.69842887156008,0.9115335090460921
1664,9,3,4552.247,69.61532872864764,49.20844585102697,2.509702745259649,7.862207330357953
1670,9,3,18580.6,17.596058171641392,144.49802482158813,6.59875840871662,5.839353633520985
1672,3,1,27406.385,154.69909585291896,133.67096755008004,26.670765236385613,8.926135436432059
1673,9,0,464.515,81.46669064292867,119.05105324908776,77.81241202544591,10.452422972347504
1674,6,3,5667.083,7.951380208301168,11.376575920980866,7.765466177220275,5.28295793020854
1676,5,3,16722.54,117.17240600357363,93.52155832786167,104.03682783470693,29.00098196069497
1677,5,1,41806.35,203.0487071112403,196.77431777708412,203.0487071112403,41.845268669592066
1678,9,0,3530.314,133.25716089192068,14.393620510810088,115.61568988735847,0.9466264510748903
1679,2,3,18580.692903,199.0566998619212,140.5005192017623,184.10842804181297,13.338286856728855
1682,9,2,46451.592903,131.98143421555423,326.54484059728264,14.357866673952671,64.47569925163047
1685,9,1,3298.0565,60.67292185837326,54.184335532153554,47.90606851883829,0.0
1686,5,2,11519.972,80.69930576923278,121.41626733120532,5.849299245953029,18.859113807741895
1688,3,0,7339.3369999999995,109.27919717325966,43.43757481091276,102.76065343381836,2.2227889542338772
1689,2,0,20903.175,80.16964886429933,47.36682346102925,58.93249125680669,12.85568880406924
1690,9,2,46451.5,24.123702627600835,447.2224578323628,7.356582733646923,16.842022510919993
1692,2,3,139.3545,46.7258070460588,13.46924570071293,5.901188881593347,0.6246090868970863
1693,7,3,6874.822,29.24655742388676,110.74483092071328,23.98218390832519,52.366131116994744
1694,2,2,24154.78,58.54027336506481,236.04628152274623,166.336384569431,0.0
1697,2,1,19509.63,143.56114097104867,103.77987691206854,131.82745818992979,9.635909578449208
1698,3,0,817.5464,93.1837606085722,63.42147675043276,92.70985495379836,9.739800786842192
1699,5,3,14121.256,40.17409438636337,89.48021337478762,40.17409438636337,31.782819139104912
1701,2,0,334.4508,110.50884002071456,17.81128943330379,102.83091518991733,0.5792180225013664
1702,6,3,11148.36,25.390201652799156,54.08732764281024,34.65620910743823,15.530447529950592
1705,3,1,464.515,132.6600299559756,91.46744453892771,132.6600299559756,5.253025512631455
1707,1,2,38090.23,25.424244309918844,115.88144781483335,53.43826962226272,9.858367256774244
1708,5,0,22296.72,13.578070944695003,215.80936568248603,12.362199430274945,21.942561912738736
1709,5,1,2787.09,16.657819612929615,61.814652558762006,16.657819612929615,16.322486552640928
1710,3,2,3855.4745,107.56267129843553,28.76844341727588,102.85328449429507,0.9249413860732318
1712,1,3,8361.27,110.49965665479048,77.45785030264541,63.10118558030061,0.41398753789795095
1714,4,3,845.4173,75.00578250291308,157.39800924348248,74.33118527619438,18.819737328535865
1715,9,2,3298.0565,43.099626507004956,47.134425986941096,16.60470251495085,0.0
1718,8,2,3716.12,34.087883187841086,23.325403915912297,33.51587691167131,2.2156272332432754
1720,8,3,14121.256,7.209548725198383,153.94522980108852,4.868904206679633,7.329340180859267
1721,2,0,4645.15,131.34809850618387,84.55959441568088,132.0263356459964,6.774421827928055
1722,6,1,25548.325,329.54461458999765,546.8585513923124,193.7391014516216,169.94571665762825
1724,5,2,12449.002,67.51199798096266,173.17058829294106,0.08981168651109543,24.652001381476204
1725,4,2,1463.22225,307.1448337523572,343.5581983529843,340.42427028703264,14.40516598965058
1727,9,3,21832.204999999998,9.962347138596401,77.95625773942669,9.12114515212733,5.7826344166793975
1728,3,1,28335.415,120.54645089440194,159.0955346868927,118.20854704619643,14.423112273492377
1730,6,2,18580.692903,184.11830186336297,268.843472419345,171.09436846269156,40.538362386872286
1733,3,2,1114.836,64.19146492667981,16.511845688513827,64.19146492667981,7.304456266213148
1736,8,3,1393.545,313.39287746359105,45.50050411002156,313.0879336332878,0.0
1737,4,2,5852.889,205.32088414986174,134.3003429588362,176.4979338051687,0.786895286242401
1738,6,2,13563.838,23.506286181831427,225.2798212423357,21.75976612814161,51.80357556319974
1740,6,3,23225.75,56.48420730348859,192.52725961486712,54.336157726101426,54.096042851059714
1741,9,3,14492.868,69.66395293278046,64.65442174730357,66.73823123145813,3.53795508370048
1743,3,3,2972.896,73.06122284768792,45.6638913705693,73.06122284768792,6.755754533626471
1744,4,3,30657.99,88.38595218681981,180.9399768217029,98.1588188266093,9.458162695042956
1745,9,1,418.0635,52.43211228437786,310.333238850079,22.73268627373593,117.48258996061605
1746,9,1,2299.34925,21.733413701289617,120.33970046090214,13.596352438847644,13.127178671095745
1747,2,3,27406.385,200.56428760513293,125.99064050220414,170.77324655853008,10.692941848952353
1749,8,0,1114.836,280.092485429247,100.51523273378326,308.8718222967325,19.451473134165024
1750,5,1,929.03,106.57471409965234,113.75197786939066,105.69332127703089,34.53962066886969
1751,6,1,120.7739,41.70612422882759,448.92977704619955,97.80203822183435,59.068509686281566
1753,3,0,33445.08,68.78399787583106,32.275659080498535,67.81292703138996,5.9103459592561896
1755,8,1,10776.748,131.42663912842724,171.05419928163857,122.20935832572128,6.676257471920101
1757,7,3,232.2575,148.00206951766899,365.08185957396427,4.0252585600034445,81.57016123914191
1758,2,2,17279.958,175.10363188868865,300.4793761651504,172.9754529804413,49.38684052941565
1759,8,2,2647.7355,169.6427432645746,132.76099519759433,155.8686905652019,24.99952765183683
1760,5,3,14492.868,49.112740722540224,249.08768919995683,24.726435189708482,14.10347015587253
1761,2,0,371.612,1.9810833665220715,188.1182523707523,294.77605662357513,12.871521347534527
1762,9,1,882.5785,18.86777688330273,133.18022136274564,9.766614813299894,43.17838605971028
1763,7,2,5574.18,2.47687997337725,72.55686038125786,1.88455287127434,14.2980801316068
1767,3,3,16722.54,62.66933955027167,101.36922979403846,58.08903064259377,12.325812095351544
1769,2,0,8454.173,45.339104154835724,60.477707281362704,58.78646842027008,17.869754676891517
1770,2,1,24154.78,80.45544998720752,156.8332644718768,67.82646818215692,25.56193275256492
1771,1,2,16908.346,86.48256715103891,67.14116212194853,57.25011310213311,3.277169754628868
1772,4,2,2508.381,7.301593766656662,273.10643797732484,150.4460833226691,63.855354902225784
1773,1,0,14678.673999999999,70.11758106965249,76.72225706490927,61.82336178513128,6.061607172418981
1774,8,3,5574.18,8.77791330832517,64.50419613288412,11.422459811846766,5.904028013806516
1775,8,0,185.806,56.20377675101988,139.5649225536312,54.186415583996215,12.528459538443323
1777,8,2,46451.5,32.36020183511835,128.0628182082387,80.98213910269853,9.528796480759503
1778,2,0,13378.032,56.49204944232456,147.5345551572907,46.186788156359626,8.172538465896928
1779,8,3,817.5464,244.61203178926607,412.20779640152534,63.3843436115675,9.149031861677821
1780,5,2,8454.173,38.50809658460975,87.76825361865671,26.11609912134516,15.419711840531297
1782,3,3,14121.256,455.28164365414807,550.9645884190471,384.81450664664675,40.639396610188214
1784,6,1,19974.145,157.82460129667626,192.26575155031668,73.43168237433943,35.899029452074174
1786,9,2,23225.75,26.879641957740873,188.15035036543492,50.42229409577732,4.577463466282036
1788,6,3,789.6754999999999,21.608950733560814,103.5741896513188,20.802488733663388,24.206107233920775
1789,8,2,5295.471,194.44176066283816,163.46081396725617,145.5734879981403,18.387338155378437
1791,9,2,8175.464,13.12109254031331,56.739654165194786,5.157577615778139,9.605372178264133
1792,5,1,3344.508,291.25509454155895,122.2398032834725,136.76476669244028,21.88173525762235
1793,8,1,371.612,193.52550407145085,38.672055800135624,191.55782771815765,24.069531984973572
1794,2,1,29728.96,12.775986520180997,326.56786513890836,15.56415236688401,0.0
1795,3,2,8547.076,2.7130514263591436,269.8013917274165,33.74294919736295,4.9186251141326
1797,9,2,4273.538,4.8785069415552185,12.04716092380599,4.8785069415552185,0.36702984552845913
1799,5,0,24154.78,54.78916092624318,280.7019563001609,67.87918625679886,13.748267214439547
1800,4,1,29728.96,223.32029403574833,154.89361215461287,190.9543248189981,9.35509837195785
1801,2,1,46451.592903,398.15400744712764,443.25437973667937,259.4287328814878,67.2368633718972
1802,9,3,2554.8325,24.411604399505645,60.708872303761595,22.100034572129484,20.87525014223046
1805,3,0,7432.24,41.9192350739481,262.0900293854881,18.865875826937778,33.03271181433862
1806,2,2,11705.778,55.51730262268771,103.73765844525668,94.24649600248698,4.920186081694015
1807,5,1,1672.254,134.32705622830025,243.8720433618338,31.07167324700674,32.78461634895178
1808,6,0,139.3545,152.83784774800958,247.90013957209848,152.83784774800958,184.451059176417
1809,2,0,5109.665,355.6716284083204,407.656862044772,42.40418896796562,58.20066175238495
1811,9,2,7618.046,13.216622099814048,199.54395129669734,0.3615469449777542,12.869847875295058
1812,6,3,18580.6,37.74575803946052,377.13539928742887,36.16123835129114,17.607603975974943
1813,5,3,5574.18,4.0774670468122665,215.88628282545594,33.59545147842373,21.24291298415193
1814,5,3,14864.48,6.233058463464582,193.32563264910715,13.947434159149868,14.966800920852934
1815,4,1,10405.136,47.8314349815322,156.0815735613643,248.92643732441366,17.163652702376982
1819,2,0,20903.175,191.93530611885518,141.7042147903369,189.51266408605395,5.546753018141982
